File,Line
2009-12-28__77__src__test__java__org__apache__commons__math__optimization__MultiStartUnivariateRealOptimizerTest.java,52
2009-12-28__77__src__test__java__org__apache__commons__math__optimization__MultiStartUnivariateRealOptimizerTest.java,85
2009-12-28__77__src__test__java__org__apache__commons__math__optimization__MultiStartUnivariateRealOptimizerTest.java,86
2009-12-28__77__src__test__java__org__apache__commons__math__optimization__MultiStartUnivariateRealOptimizerTest.java,87
2012-05-13__32__src__main__java__org__apache__commons__math3__stat__descriptive__summary__SumOfLogs.java,75
2009-03-29__91__src__java__org__apache__commons__math__random__ValueServer.java,336
2009-03-29__91__src__java__org__apache__commons__math__random__ValueServer.java,241
2009-03-29__91__src__java__org__apache__commons__math__random__ValueServer.java,242
2007-07-16__103__src__java__org__apache__commons__math__MathException.java,150
2007-07-16__103__src__java__org__apache__commons__math__MathException.java,196
2007-07-16__103__src__java__org__apache__commons__math__MathException.java,91
2007-07-16__103__src__java__org__apache__commons__math__MathException.java,124
2009-03-29__91__src__test__org__apache__commons__math__linear__decomposition__TriDiagonalTransformerTest.java,161
2009-03-29__91__src__test__org__apache__commons__math__linear__decomposition__TriDiagonalTransformerTest.java,73
2009-03-29__91__src__test__org__apache__commons__math__linear__decomposition__TriDiagonalTransformerTest.java,109
2009-03-29__91__src__test__org__apache__commons__math__linear__decomposition__TriDiagonalTransformerTest.java,174
2009-03-29__91__src__test__org__apache__commons__math__linear__decomposition__TriDiagonalTransformerTest.java,177
2009-03-29__91__src__test__org__apache__commons__math__linear__decomposition__TriDiagonalTransformerTest.java,178
2009-03-29__91__src__test__org__apache__commons__math__linear__decomposition__TriDiagonalTransformerTest.java,123
2009-03-29__91__src__test__org__apache__commons__math__linear__decomposition__TriDiagonalTransformerTest.java,93
2008-01-07__102__src__test__org__apache__commons__math__analysis__RombergIntegratorTest.java,96
2008-01-07__102__src__test__org__apache__commons__math__analysis__RombergIntegratorTest.java,105
2008-01-07__102__src__test__org__apache__commons__math__analysis__RombergIntegratorTest.java,87
2007-07-16__103__src__java__org__apache__commons__math__analysis__UnivariateRealSolverUtils.java,199
2012-09-05__24__src__main__java__org__apache__commons__math3__optimization__fitting__GaussianFitter.java,104
2012-09-05__24__src__main__java__org__apache__commons__math3__optimization__fitting__GaussianFitter.java,91
2009-07-07__85__src__java__org__apache__commons__math__linear__BlockFieldMatrix.java,899
2009-07-07__85__src__java__org__apache__commons__math__linear__BlockFieldMatrix.java,790
2009-07-07__85__src__java__org__apache__commons__math__linear__BlockFieldMatrix.java,1198
2009-07-07__85__src__java__org__apache__commons__math__linear__BlockFieldMatrix.java,980
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,129
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,130
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,637
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,262
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,263
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,264
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,265
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,539
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,540
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,541
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,542
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,543
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,544
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,545
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,550
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,553
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,556
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,176
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,561
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,566
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,571
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,580
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,360
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,361
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,364
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,365
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,118
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,125
2010-07-23__67__src__test__java__org__apache__commons__math__linear__SparseRealMatrixTest.java,126
2009-10-31__81__src__main__java__org__apache__commons__math__linear__BlockRealMatrix.java,1027
2009-10-31__81__src__main__java__org__apache__commons__math__linear__BlockRealMatrix.java,946
2009-10-31__81__src__main__java__org__apache__commons__math__linear__BlockRealMatrix.java,837
2009-10-31__81__src__main__java__org__apache__commons__math__linear__BlockRealMatrix.java,1245
2008-01-07__102__src__test__org__apache__commons__math__FunctionEvaluationExceptionTest.java,41
2008-01-07__102__src__test__org__apache__commons__math__FunctionEvaluationExceptionTest.java,42
2008-01-07__102__src__test__org__apache__commons__math__FunctionEvaluationExceptionTest.java,57
2008-01-07__102__src__test__org__apache__commons__math__FunctionEvaluationExceptionTest.java,58
2011-07-14__53__src__main__java__org__apache__commons__math__stat__Frequency.java,208
2012-07-30__28__src__main__java__org__apache__commons__math3__dfp__DfpMath.java,658
2011-01-17__59__src__test__java__org__apache__commons__math__random__EmpiricalDistributionTest.java,38
2011-01-17__59__src__test__java__org__apache__commons__math__random__EmpiricalDistributionTest.java,39
2009-10-31__81__src__main__java__org__apache__commons__math__stat__descriptive__summary__SumOfLogs.java,71
2010-05-29__68__src__test__java__org__apache__commons__math__ode__nonstiff__GraggBulirschStoerIntegratorTest.java,174
2010-04-25__70__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,129
2010-04-25__70__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,136
2010-04-25__70__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,145
2010-04-25__70__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,28
2010-04-25__70__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,29
2010-04-25__70__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,41
2010-04-25__70__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,162
2010-04-25__70__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,163
2010-04-25__70__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,44
2010-04-25__70__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,58
2010-04-25__70__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,62
2010-04-25__70__src__test__java__org__apache__commons__math__linear__EigenSolverTest.java,125
2009-02-21__99__src__test__org__apache__commons__math__ode__nonstiff__TestProblem3.java,85
2010-02-21__73__src__main__java__org__apache__commons__math__genetics__AbstractListChromosome.java,40
2007-06-14__104__src__java__org__apache__commons__math__ode__MidpointStepInterpolator.java,72
2008-06-16__98__src__java__org__apache__commons__math__analysis__SimpsonIntegrator.java,103
2008-06-16__98__src__java__org__apache__commons__math__analysis__SimpsonIntegrator.java,74
2008-06-16__98__src__java__org__apache__commons__math__analysis__SimpsonIntegrator.java,83
2009-01-06__94__src__test__org__apache__commons__math__linear__QRSolverTest.java,154
2009-01-06__94__src__test__org__apache__commons__math__linear__QRSolverTest.java,160
2009-01-06__94__src__test__org__apache__commons__math__linear__QRSolverTest.java,167
2009-01-06__94__src__test__org__apache__commons__math__linear__QRSolverTest.java,176
2009-01-06__94__src__test__org__apache__commons__math__linear__QRSolverTest.java,66
2009-01-06__94__src__test__org__apache__commons__math__linear__QRSolverTest.java,69
2009-01-06__94__src__test__org__apache__commons__math__linear__QRSolverTest.java,72
2009-01-06__94__src__test__org__apache__commons__math__linear__QRSolverTest.java,200
2009-01-06__94__src__test__org__apache__commons__math__linear__QRSolverTest.java,75
2009-01-06__94__src__test__org__apache__commons__math__linear__QRSolverTest.java,86
2009-01-06__94__src__test__org__apache__commons__math__linear__QRSolverTest.java,214
2009-01-06__94__src__test__org__apache__commons__math__linear__QRSolverTest.java,217
2013-02-14__10__src__main__java__org__apache__commons__math3__optim__SimpleVectorValueChecker.java,119
2013-02-14__10__src__main__java__org__apache__commons__math3__optim__SimpleVectorValueChecker.java,118
2012-04-01__35__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,35
2012-04-01__35__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,36
2012-04-01__35__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,37
2012-04-01__35__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,38
2012-04-01__35__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,39
2012-04-01__35__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,40
2012-04-01__35__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,41
2012-04-01__35__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,42
2012-04-01__35__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,43
2012-04-01__35__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,44
2012-04-01__35__src__test__java__org__apache__commons__math3__stat__StatUtilsTest.java,45
2012-09-05__24__src__main__java__org__apache__commons__math3__optimization__general__LevenbergMarquardtOptimizer.java,466
2012-09-05__24__src__main__java__org__apache__commons__math3__optimization__general__LevenbergMarquardtOptimizer.java,467
2008-06-16__98__src__java__org__apache__commons__math__analysis__TrapezoidIntegrator.java,134
2008-06-16__98__src__java__org__apache__commons__math__analysis__TrapezoidIntegrator.java,115
2009-10-31__81__src__test__java__org__apache__commons__math__linear__SingularValueDecompositionImplTest.java,206
2009-10-31__81__src__test__java__org__apache__commons__math__linear__SingularValueDecompositionImplTest.java,246
2009-12-28__77__src__main__java__org__apache__commons__math__linear__BigMatrixImpl.java,159
2009-12-28__77__src__main__java__org__apache__commons__math__linear__BigMatrixImpl.java,164
2009-12-28__77__src__main__java__org__apache__commons__math__linear__BigMatrixImpl.java,169
2011-09-02__48__src__test__java__org__apache__commons__math__stat__FrequencyTest.java,35
2011-09-02__48__src__test__java__org__apache__commons__math__stat__FrequencyTest.java,36
2011-09-02__48__src__test__java__org__apache__commons__math__stat__FrequencyTest.java,37
2011-09-02__48__src__test__java__org__apache__commons__math__stat__FrequencyTest.java,38
2011-09-02__48__src__test__java__org__apache__commons__math__stat__FrequencyTest.java,39
2011-09-02__48__src__test__java__org__apache__commons__math__stat__FrequencyTest.java,40
2011-09-02__48__src__test__java__org__apache__commons__math__stat__FrequencyTest.java,41
2011-09-02__48__src__test__java__org__apache__commons__math__stat__FrequencyTest.java,42
2010-02-21__73__src__test__java__org__apache__commons__math__ode__nonstiff__GraggBulirschStoerIntegratorTest.java,174
2009-07-07__85__src__test__org__apache__commons__math__linear__LUSolverTest.java,169
2009-07-07__85__src__test__org__apache__commons__math__linear__LUSolverTest.java,173
2009-07-07__85__src__test__org__apache__commons__math__linear__LUSolverTest.java,180
2009-07-07__85__src__test__org__apache__commons__math__linear__LUSolverTest.java,189
2009-07-07__85__src__test__org__apache__commons__math__linear__LUSolverTest.java,197
2009-07-07__85__src__test__org__apache__commons__math__linear__LUSolverTest.java,198
2009-07-07__85__src__test__org__apache__commons__math__linear__LUSolverTest.java,199
2009-07-07__85__src__test__org__apache__commons__math__linear__LUSolverTest.java,72
2009-07-07__85__src__test__org__apache__commons__math__linear__LUSolverTest.java,73
2009-07-07__85__src__test__org__apache__commons__math__linear__LUSolverTest.java,200
2009-07-07__85__src__test__org__apache__commons__math__linear__LUSolverTest.java,201
2009-07-07__85__src__test__org__apache__commons__math__linear__LUSolverTest.java,80
2009-07-07__85__src__test__org__apache__commons__math__linear__LUSolverTest.java,82
2009-07-07__85__src__test__org__apache__commons__math__linear__LUSolverTest.java,84
2009-07-07__85__src__test__org__apache__commons__math__linear__LUSolverTest.java,94
2010-05-29__68__src__test__java__org__apache__commons__math__stat__FrequencyTest.java,129
2010-05-29__68__src__test__java__org__apache__commons__math__stat__FrequencyTest.java,35
2010-05-29__68__src__test__java__org__apache__commons__math__stat__FrequencyTest.java,36
2010-05-29__68__src__test__java__org__apache__commons__math__stat__FrequencyTest.java,37
2010-05-29__68__src__test__java__org__apache__commons__math__stat__FrequencyTest.java,38
2010-05-29__68__src__test__java__org__apache__commons__math__stat__FrequencyTest.java,39
2010-05-29__68__src__test__java__org__apache__commons__math__stat__FrequencyTest.java,40
2010-05-29__68__src__test__java__org__apache__commons__math__stat__FrequencyTest.java,41
2010-05-29__68__src__test__java__org__apache__commons__math__stat__FrequencyTest.java,222
2006-06-05__106__src__test__org__apache__commons__math__stat__inference__ChiSquareTestTest.java,59
2006-06-05__106__src__test__org__apache__commons__math__stat__inference__ChiSquareTestTest.java,62
2011-04-01__56__src__main__java__org__apache__commons__math__stat__descriptive__summary__Product.java,66
2009-12-28__77__src__main__java__org__apache__commons__math__distribution__ZipfDistributionImpl.java,134
2009-10-31__81__src__main__java__org__apache__commons__math__analysis__integration__UnivariateRealIntegratorImpl.java,39
2009-10-31__81__src__main__java__org__apache__commons__math__analysis__integration__UnivariateRealIntegratorImpl.java,42
2009-10-31__81__src__main__java__org__apache__commons__math__analysis__integration__UnivariateRealIntegratorImpl.java,51
2009-08-16__83__src__main__java__org__apache__commons__math__optimization__fitting__HarmonicFitter.java,84
2010-04-25__70__src__test__java__org__apache__commons__math__optimization__univariate__BrentMinimizerTest.java,47
2010-04-25__70__src__test__java__org__apache__commons__math__optimization__univariate__BrentMinimizerTest.java,57
2010-04-25__70__src__test__java__org__apache__commons__math__optimization__univariate__BrentMinimizerTest.java,52
2010-04-25__70__src__test__java__org__apache__commons__math__optimization__univariate__BrentMinimizerTest.java,53
2010-04-25__70__src__test__java__org__apache__commons__math__optimization__univariate__BrentMinimizerTest.java,54
2010-04-25__70__src__test__java__org__apache__commons__math__optimization__univariate__BrentMinimizerTest.java,110
2011-05-05__54__src__test__java__org__apache__commons__math__random__Well44497bTest.java,22
2011-09-02__48__src__main__java__org__apache__commons__math__stat__descriptive__summary__SumOfSquares.java,66
2009-10-31__81__src__main__java__org__apache__commons__math__ode__nonstiff__GraggBulirschStoerStepInterpolator.java,299
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,389
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,775
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,361
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,362
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,309
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,366
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,367
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,368
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,703
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,705
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,708
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,325
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,711
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,714
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,717
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,335
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,720
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,336
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,723
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,338
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,726
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,339
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,729
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,732
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,348
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,349
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,735
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,738
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,741
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,1126
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,744
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,357
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,358
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,747
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,360
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,750
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,753
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,365
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,756
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,759
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,762
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,766
2009-10-31__81__src__test__java__org__apache__commons__math__util__MathUtilsTest.java,377
2008-06-16__98__src__java__org__apache__commons__math__analysis__SplineInterpolator.java,59
2011-09-02__48__src__test__java__org__apache__commons__math__random__RandomGeneratorAbstractTest.java,73
2011-09-02__48__src__test__java__org__apache__commons__math__random__RandomGeneratorAbstractTest.java,76
2010-07-23__67__src__test__java__org__apache__commons__math__stat__regression__MultipleLinearRegressionAbstractTest.java,28
2013-02-14__10__src__main__java__org__apache__commons__math3__optim__nonlinear__scalar__noderiv__CMAESOptimizer.java,450
2013-02-14__10__src__main__java__org__apache__commons__math3__optim__nonlinear__scalar__noderiv__CMAESOptimizer.java,442
2009-07-07__85__src__test__org__apache__commons__math__optimization__general__LevenbergMarquardtOptimizerTest.java,444
2009-07-07__85__src__test__org__apache__commons__math__optimization__general__LevenbergMarquardtOptimizerTest.java,445
2010-07-23__67__src__main__java__org__apache__commons__math__ode__nonstiff__AdamsNordsieckTransformer.java,140
2010-11-29__60__src__main__java__org__apache__commons__math__stat__ranking__NaturalRanking.java,86
2009-07-07__85__src__java__org__apache__commons__math__stat__descriptive__summary__SumOfSquares.java,63
2009-01-06__94__src__test__org__apache__commons__math__ode__nonstiff__GraggBulirschStoerStepInterpolatorTest.java,80
2009-01-06__94__src__test__org__apache__commons__math__ode__nonstiff__GraggBulirschStoerStepInterpolatorTest.java,81
2009-01-06__94__src__test__org__apache__commons__math__ode__nonstiff__GraggBulirschStoerStepInterpolatorTest.java,103
2010-05-29__68__src__main__java__org__apache__commons__math__stat__descriptive__summary__SumOfSquares.java,63
2006-06-05__106__src__java__org__apache__commons__math__analysis__LaguerreSolver.java,257
2006-06-05__106__src__java__org__apache__commons__math__analysis__LaguerreSolver.java,209
2007-06-14__104__src__java__org__apache__commons__math__geometry__Rotation.java,528
2007-06-14__104__src__java__org__apache__commons__math__geometry__Rotation.java,532
2007-06-14__104__src__java__org__apache__commons__math__geometry__Rotation.java,546
2007-06-14__104__src__java__org__apache__commons__math__geometry__Rotation.java,427
2010-08-31__63__src__test__java__org__apache__commons__math__analysis__integration__TrapezoidIntegratorTest.java,100
2010-08-31__63__src__test__java__org__apache__commons__math__analysis__integration__TrapezoidIntegratorTest.java,109
2010-08-31__63__src__test__java__org__apache__commons__math__analysis__integration__TrapezoidIntegratorTest.java,91
2008-06-16__98__src__test__org__apache__commons__math__ode__TestProblemAbstract.java,85
2009-07-07__85__src__java__org__apache__commons__math__linear__SingularValueDecompositionImpl.java,44
2009-07-07__85__src__java__org__apache__commons__math__linear__SingularValueDecompositionImpl.java,47
2009-07-07__85__src__java__org__apache__commons__math__linear__SingularValueDecompositionImpl.java,50
2009-07-07__85__src__java__org__apache__commons__math__linear__SingularValueDecompositionImpl.java,53
2009-07-07__85__src__java__org__apache__commons__math__linear__SingularValueDecompositionImpl.java,56
2009-07-07__85__src__java__org__apache__commons__math__linear__SingularValueDecompositionImpl.java,325
2009-07-07__85__src__java__org__apache__commons__math__linear__SingularValueDecompositionImpl.java,328
2009-07-07__85__src__java__org__apache__commons__math__linear__SingularValueDecompositionImpl.java,331
2009-07-07__85__src__java__org__apache__commons__math__linear__SingularValueDecompositionImpl.java,343
2012-01-25__37__src__main__java__org__apache__commons__math__geometry__euclidean__twod__PolygonsSet.java,452
2012-01-25__37__src__main__java__org__apache__commons__math__geometry__euclidean__twod__PolygonsSet.java,454
2009-07-07__85__src__java__org__apache__commons__math__linear__BlockRealMatrix.java,922
2009-07-07__85__src__java__org__apache__commons__math__linear__BlockRealMatrix.java,813
2009-07-07__85__src__java__org__apache__commons__math__linear__BlockRealMatrix.java,1221
2009-07-07__85__src__java__org__apache__commons__math__linear__BlockRealMatrix.java,1003
2011-10-10__45__src__main__java__org__apache__commons__math__genetics__Chromosome.java,33
2008-06-16__98__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,32
2008-06-16__98__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,45
2008-06-16__98__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,50
2008-06-16__98__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,67
2008-06-16__98__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,128
2008-06-16__98__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,130
2008-06-16__98__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,132
2009-10-31__81__src__test__java__org__apache__commons__math__ode__nonstiff__AdamsMoultonIntegratorTest.java,147
2009-10-31__81__src__test__java__org__apache__commons__math__ode__nonstiff__AdamsMoultonIntegratorTest.java,148
2009-10-31__81__src__test__java__org__apache__commons__math__ode__nonstiff__AdamsMoultonIntegratorTest.java,150
2009-12-28__77__src__test__java__org__apache__commons__math__analysis__integration__RombergIntegratorTest.java,100
2009-12-28__77__src__test__java__org__apache__commons__math__analysis__integration__RombergIntegratorTest.java,109
2009-12-28__77__src__test__java__org__apache__commons__math__analysis__integration__RombergIntegratorTest.java,91
2011-01-17__59__src__main__java__org__apache__commons__math__stat__descriptive__summary__Sum.java,65
2010-04-25__70__src__main__java__org__apache__commons__math__util__OpenIntToFieldHashMap.java,526
2010-04-25__70__src__main__java__org__apache__commons__math__util__OpenIntToFieldHashMap.java,594
2012-07-30__28__src__main__java__org__apache__commons__math3__util__OpenIntToDoubleHashMap.java,504
2012-07-30__28__src__main__java__org__apache__commons__math3__util__OpenIntToDoubleHashMap.java,569
2009-07-07__85__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,32
2009-07-07__85__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,46
2009-07-07__85__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,50
2009-07-07__85__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,68
2009-07-07__85__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,130
2009-07-07__85__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,132
2009-07-07__85__src__test__org__apache__commons__math__random__AbstractRandomGeneratorTest.java,134
2006-06-05__106__src__test__org__apache__commons__math__analysis__TrapezoidIntegratorTest.java,103
2006-06-05__106__src__test__org__apache__commons__math__analysis__TrapezoidIntegratorTest.java,85
2006-06-05__106__src__test__org__apache__commons__math__analysis__TrapezoidIntegratorTest.java,94
2011-04-01__56__src__main__java__org__apache__commons__math__optimization__general__LevenbergMarquardtOptimizer.java,411
2011-04-01__56__src__main__java__org__apache__commons__math__optimization__general__LevenbergMarquardtOptimizer.java,412
2011-01-17__59__src__test__java__org__apache__commons__math__distribution__ChiSquareDistributionTest.java,127
2009-01-06__94__src__java__org__apache__commons__math__stat__descriptive__summary__Sum.java,63
2010-07-23__67__src__main__java__org__apache__commons__math__genetics__Chromosome.java,33
2009-06-02__88__src__java__org__apache__commons__math__stat__descriptive__moment__StandardDeviation.java,72
2011-11-27__43__src__main__java__org__apache__commons__math__util__CompositeFormat.java,122
2007-06-14__104__src__test__org__apache__commons__math__util__DefaultTransformerTest.java,91
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,250
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,255
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,259
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,263
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,267
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,271
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,276
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,280
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,284
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,290
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,294
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,295
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,299
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,303
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,306
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,307
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,311
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,315
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,319
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,320
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,323
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,324
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,328
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,332
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,336
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,340
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,344
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,348
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,351
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,352
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,355
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,356
2010-11-29__60__src__test__java__org__apache__commons__math__util__FastMathTest.java,359
